customer_sk,customer_id,customer_key,customer_name,marital_status,gender,birth_date,country,customer_create_date
566935683153,25857,AW00025857,Abigail Perry,Single,Female,,United States,2026-01-14
566935683154,26393,AW00026393,Donald Raman,Single,Male,,Germany,2026-01-14
566935683155,26419,AW00026419,Geoffrey Suri,Married,Male,,Germany,2026-01-14
566935683156,26653,AW00026653,Kaylee Allen,Married,Female,,Australia,2026-01-14
566935683157,26683,AW00026683,Mariah Simmons,Single,Female,,Canada,2026-01-14
566935683158,26709,AW00026709,Mary King,Single,Female,,United States,2026-01-14
566935683159,27382,AW00027382,Kaitlin Chapman,Single,Female,,United States,2026-01-14
566935683160,27552,AW00027552,Shannon Guo,Single,Female,,United States,2026-01-14
566935683161,28576,AW00028576,Sunil Uppal,Married,Male,,United States,2026-01-25
566935683162,28687,AW00028687,Javier Gutierrez,Single,Male,,Germany,2026-01-25
566935683163,29013,AW00029013,Emma Hall,Single,Female,,Canada,2026-01-25
566935683164,29244,AW00029244,Eric Ross,Single,Male,,United States,2026-01-25
566935683165,29280,AW00029280,Erin Cook,Single,Female,,United States,2026-01-25
566935683166,29364,AW00029364,Lee Rubio,Married,Male,,France,2026-01-25
566935683167,29460,AW00029460,Andres Chander,Married,Male,,Australia,2026-01-25
575525617664,11792,AW00011792,Alexia Perry,Married,Female,1974-11-24,United States,2025-10-08
575525617665,11829,AW00011829,Sophia Campbell,Married,Female,1975-05-02,United States,2025-10-08
575525617666,11989,AW00011989,Kara Anand,Single,Female,1984-03-20,Australia,2025-10-08
575525617667,12025,AW00012025,Logan Diaz,Married,Male,1983-12-16,United States,2025-10-08
575525617668,12118,AW00012118,Miguel Sanchez,Married,Female,1967-07-23,United States,2025-10-08
575525617669,12898,AW00012898,Madeline Campbell,Married,Female,1976-03-08,United States,2025-10-12
575525617670,12923,AW00012923,Fernando Wright,Single,Male,1972-02-18,United States,2025-10-12
575525617671,13143,AW00013143,Hannah Jackson,Married,Female,1980-08-05,Canada,2025-10-12
575525617672,13153,AW00013153,Jack Hill,Single,Male,1985-04-16,United States,2025-10-12
575525617673,13221,AW00013221,Madeline Hall,Married,Female,1952-06-04,United States,2025-10-12
575525617674,13311,AW00013311,Isabella Reed,Married,Female,1965-09-23,United States,2025-10-12
575525617675,13619,AW00013619,Arturo Xu,Married,Male,1981-11-08,Australia,2025-10-12
575525617676,13636,AW00013636,Jarrod Rodriguez,Married,Male,1976-07-01,Australia,2025-10-12
575525617677,14042,AW00014042,Stephanie Adams,Married,Female,1962-07-01,United States,2025-10-12
575525617678,14050,AW00014050,Manuel Lopez,Single,Male,1971-11-13,Australia,2025-10-12
575525617679,14065,AW00014065,Samuel Diaz,Single,Male,1969-01-23,Australia,2025-10-12
575525617680,14313,AW00014313,Christian Smith,Married,Male,1966-04-13,Australia,2025-10-12
575525617681,14476,AW00014476,Bryce Reed,Married,Male,1960-07-17,United States,2025-10-12
575525617682,15915,AW00015915,Alex Cox,Single,Male,1958-01-08,United States,2026-01-04
575525617683,16087,AW00016087,Micah Chen,Single,Male,1975-12-11,United States,2026-01-04
575525617684,16547,AW00016547,Jake Yang,Married,Male,1974-08-11,France,2026-01-04
575525617685,17003,AW00017003,Joanna Dominguez,Single,Female,1969-04-26,United States,2026-01-04
575525617686,17121,AW00017121,Lucas Bryant,Single,Male,1977-08-16,United States,2026-01-04
575525617687,17132,AW00017132,Isabella James,Single,Female,1951-06-05,United States,2026-01-04
575525617688,17463,AW00017463,Nicholas Moore,Married,Male,1964-08-29,United States,2026-01-04
575525617689,18106,AW00018106,Carson Alexander,Married,Male,1957-04-13,United States,2026-01-04
575525617690,18476,AW00018476,Brooke Rogers,Single,Female,1985-08-13,United States,2026-01-04
575525617691,18537,AW00018537,Kathryn Carson,Single,Female,1948-07-03,United States,2026-01-04
575525617692,18691,AW00018691,Claudia Zheng,Married,Female,1980-03-20,Australia,2026-01-04
575525617693,18824,AW00018824,Elijah Collins,Married,Male,1968-02-21,United States,2026-01-05
575525617694,18930,AW00018930,Katelyn Richardson,Single,Female,1961-04-15,Australia,2026-01-05
575525617695,19378,AW00019378,Lucas Davis,Single,Male,1981-10-30,United Kingdom,2026-01-05
575525617696,19411,AW00019411,Sarah Alexander,Married,Female,1964-09-29,Canada,2026-01-05
575525617697,19549,AW00019549,Kevin Sharma,Married,Male,1964-02-18,United States,2026-01-05
575525617698,19615,AW00019615,Franklin Sun,Single,Male,1973-11-29,Australia,2026-01-05
575525617699,19821,AW00019821,Tabitha Vazquez,Married,Female,1972-12-08,United States,2026-01-05
575525617700,19883,AW00019883,Kevin Young,Married,Male,1956-04-16,United States,2026-01-05
575525617701,20141,AW00020141,Angelica Flores,Married,Female,1964-06-10,France,2026-01-05
575525617702,20142,AW00020142,Lydia Lopez,Married,Female,1962-05-06,France,2026-01-05
575525617703,20153,AW00020153,Diane Sanz,Married,Female,1984-11-21,Australia,2026-01-05
575525617704,20352,AW00020352,Melissa Foster,Married,Female,1960-11-06,United States,2026-01-05
575525617705,20423,AW00020423,Alicia Goel,Single,Female,1963-10-07,Australia,2026-01-05
575525617706,20634,AW00020634,Stephanie Bryant,Married,Female,1970-02-04,,2026-01-05
575525617707,20703,AW00020703,Seth White,Single,Male,1968-11-22,,2026-01-05
575525617708,20802,AW00020802,Jon Li,Single,Male,1962-08-24,France,2026-01-05
575525617709,20966,AW00020966,Virginia Madan,Married,Female,1973-04-08,France,2026-01-05
575525617710,21056,AW00021056,Walter Munoz,Married,Male,1974-05-07,United Kingdom,2026-01-05
575525617711,21572,AW00021572,Randall Ramos,Married,Male,1982-04-23,Australia,2026-01-05
575525617712,21836,AW00021836,Kristi Raman,Married,Female,1950-01-08,Germany,2026-01-05
575525617713,22277,AW00022277,Arianna Torres,Single,Female,,United States,2026-01-05
575525617714,22955,AW00022955,Leslie Suarez,Married,Female,,Australia,2026-01-05
575525617715,23013,AW00023013,Louis Yang,Married,Male,,Australia,2026-01-05
575525617716,23173,AW00023173,Nathan Rodriguez,Single,Male,,United States,2026-01-05
575525617717,23281,AW00023281,Megan Harris,Married,Female,,Canada,2026-01-05
575525617718,23302,AW00023302,Fernando Walker,Single,Male,,United States,2026-01-05
575525617719,23550,AW00023550,Jennifer Cook,Married,Female,,United States,2026-01-05
575525617720,23640,AW00023640,Bruce Jiménez,Married,Male,,Australia,2026-01-05
575525617721,23649,AW00023649,Naomi Ruiz,Single,Female,,Australia,2026-01-05
575525617722,23656,AW00023656,Naomi Ramos,Single,Female,,Australia,2026-01-05
575525617723,23680,AW00023680,Anna Powell,Married,Female,,United States,2026-01-05
575525617724,23707,AW00023707,William Anderson,Single,Male,,United States,2026-01-05
575525617725,23808,AW00023808,Spencer Perry,Married,Male,,United States,2026-01-05
575525617726,24068,AW00024068,Edwin Yang,Married,Male,,Germany,2026-01-05
575525617727,24326,AW00024326,Adam Bryant,Married,Male,,United States,2026-01-05
575525617728,24926,AW00024926,Eric Roberts,Single,Male,,United States,2026-01-05
575525617729,24928,AW00024928,Timothy Wright,Single,Male,,United States,2026-01-05
575525617730,25118,AW00025118,Gerald Diaz,Married,Male,,Australia,2026-01-05
575525617731,25211,AW00025211,Diane Torres,Married,Female,,Australia,2026-01-05
575525617732,25217,AW00025217,Byron Martin,Married,Male,,Australia,2026-01-05
575525617733,25266,AW00025266,Kari Suri,Single,Female,,Australia,2026-01-05
575525617734,25369,AW00025369,Evan Cox,Single,Male,,United States,2026-01-05
575525617735,25565,AW00025565,Kevin Perez,Single,Male,,Australia,2026-01-05
575525617736,25640,AW00025640,Candice Zhao,Single,Female,,Germany,2026-01-14
575525617737,26047,AW00026047,Ashley Hall,Married,Female,,United States,2026-01-14
575525617738,26211,AW00026211,Bridget Yuan,Single,Female,,United Kingdom,2026-01-14
575525617739,26688,AW00026688,Brittney Xu,Married,Female,,United States,2026-01-14
575525617740,26696,AW00026696,Robyn Suarez,Single,Female,,United States,2026-01-14
575525617741,26761,AW00026761,Tabitha Prasad,Married,Female,,Australia,2026-01-14
575525617742,26878,AW00026878,Madeline Roberts,Married,Female,,Germany,2026-01-14
575525617743,26980,AW00026980,Marc Suarez,Married,Male,,Germany,2026-01-14
575525617744,27197,AW00027197,Isaiah Bell,Married,Male,,United States,2026-01-14
575525617745,27459,AW00027459,Kevin Kumar,Married,Male,,United States,2026-01-14
575525617746,27554,AW00027554,Jordyn West,Married,Female,,United States,2026-01-14
575525617747,27634,AW00027634,Jacqueline Cooper,Single,Female,,Canada,2026-01-25
575525617748,27725,AW00027725,Samuel Sharma,Married,Male,,Canada,2026-01-25
575525617749,27820,AW00027820,Joel Patel,Married,Male,,United Kingdom,2026-01-25
575525617750,27962,AW00027962,Rebekah Martin,Single,Female,,France,2026-01-25
575525617751,28009,AW00028009,Arianna Washington,Single,Female,,United States,2026-01-25
575525617752,28034,AW00028034,Gabriella Stewart,Married,Female,,Canada,2026-01-25
575525617753,28248,AW00028248,Eric Scott,Single,Male,,Canada,2026-01-25
575525617754,28308,AW00028308,Hector Serrano,Single,Male,,Australia,2026-01-25
575525617755,28397,AW00028397,Cynthia Rana,Married,,,United Kingdom,2026-01-25
575525617756,28464,AW00028464,Eddie Hernandez,Married,,,France,2026-01-25
575525617757,28805,AW00028805,Marissa Bennett,Married,Female,,United States,2026-01-25
575525617758,29365,AW00029365,Cheryl Carlson,Single,Female,,Germany,2026-01-25
584115552256,11379,AW00011379,Gary Vazquez,Married,Male,1976-05-13,France,2025-10-08
584115552257,11739,AW00011739,Aaron King,Married,Male,1964-11-10,Canada,2025-10-08
584115552258,11920,AW00011920,Adrienne Gomez,Single,Female,1975-02-24,Australia,2025-10-08
584115552259,11974,AW00011974,Randy Sun,Single,Male,1979-08-07,United States,2025-10-08
584115552260,12145,AW00012145,Brandon Butler,Married,n/a,1976-09-30,United States,2025-10-08
584115552261,12172,AW00012172,Eduardo Alexander,Single,Male,1972-03-01,United States,2025-10-08
584115552262,12395,AW00012395,Kyle Carter,Single,Male,1982-04-21,France,2025-10-08
584115552263,12470,AW00012470,Barbara He,Married,Female,1971-08-06,Germany,2025-10-08
584115552264,12647,AW00012647,Colleen Anand,Married,Female,1963-09-23,United Kingdom,2025-10-08
584115552265,12790,AW00012790,Brandon Kumar,Single,Male,1964-04-03,United States,2025-10-12
584115552266,13040,AW00013040,Roy Gonzalez,Married,Male,1973-09-12,Australia,2025-10-12
584115552267,13251,AW00013251,Raymond Malhotra,Married,Male,1974-08-12,United Kingdom,2025-10-12
584115552268,13307,AW00013307,Michelle Stone,Married,Female,1940-11-09,United States,2025-10-12
584115552269,13430,AW00013430,Edward Griffin,Married,Male,1980-11-07,United States,2025-10-12
584115552270,13567,AW00013567,Anne Rubio,Married,Female,1957-03-24,Germany,2025-10-12
584115552271,14061,AW00014061,Naomi Torres,Married,Female,1970-12-30,Australia,2025-10-12
584115552272,14081,AW00014081,Nicole Butler,Married,Female,1985-10-04,United States,2025-10-12
584115552273,14104,AW00014104,Sydney James,Single,Female,1982-02-14,United States,2025-10-12
584115552274,14397,AW00014397,Sierra Edwards,Single,Female,1953-09-21,United States,2025-10-12
584115552275,14700,AW00014700,Edward Edwards,Married,Male,1979-05-21,United Kingdom,2025-10-12
584115552276,15128,AW00015128,Angelica Barnes,Single,Female,1979-11-19,Australia,2025-10-12
584115552277,15281,AW00015281,Hunter Anderson,Single,Male,1972-10-19,United States,2025-12-24
584115552278,15741,AW00015741,Isabella Allen,Married,Female,1948-04-09,United States,2026-01-04
584115552279,15787,AW00015787,Cynthia Gonzalez,Single,Female,1966-11-18,Australia,2026-01-04
584115552280,15870,AW00015870,Zoe Howard,Single,Female,1976-11-29,United States,2026-01-04
584115552281,16093,AW00016093,Kaitlyn Morris,Single,Female,1971-08-30,United States,2026-01-04
584115552282,16174,AW00016174,Melinda Hernandez,Single,Female,1970-09-21,Australia,2026-01-04
584115552283,16405,AW00016405,Adriana Sai,Married,Female,1972-10-05,United Kingdom,2026-01-04
584115552284,16652,AW00016652,Nicole Richardson,Married,Female,1984-08-02,United States,2026-01-04
584115552285,16924,AW00016924,Julia Price,Single,Female,1984-05-04,United States,2026-01-04
584115552286,17041,AW00017041,Connor Perry,Married,Male,1963-11-11,United States,2026-01-04
584115552287,17058,AW00017058,Destiny Lee,Married,Female,1973-01-07,Australia,2026-01-04
584115552288,17175,AW00017175,Amanda Roberts,Single,Female,1957-11-15,Canada,2026-01-04
584115552289,17622,AW00017622,Courtney Young,Single,Female,1974-07-02,Canada,2026-01-04
584115552290,17666,AW00017666,Steven Torres,Married,Male,1966-08-07,United States,2026-01-04
584115552291,18183,AW00018183,Meagan Schmidt,Married,Female,1954-06-18,Germany,2026-01-04
584115552292,19238,AW00019238,Isabella West,Married,Female,1984-02-04,United States,2026-01-05
584115552293,19534,AW00019534,Adrian Torres,Single,Male,1972-12-21,United States,2026-01-05
584115552294,19598,AW00019598,Kaitlyn Powell,Married,Female,1973-12-05,Australia,2026-01-05
584115552295,19758,AW00019758,Alex Wright,Single,Male,1982-06-24,United States,2026-01-05
584115552296,20228,AW00020228,Raymond Arthur,Married,Male,1971-12-21,Australia,2026-01-05
584115552297,20403,AW00020403,Mitchell Lal,Married,Male,1951-08-10,Australia,2026-01-05
584115552298,21161,AW00021161,Megan Johnson,Married,Female,1963-09-11,,2026-01-05
584115552299,21276,AW00021276,Ian Coleman,Married,Male,1984-01-09,Canada,2026-01-05
584115552300,21310,AW00021310,Mariah Hayes,Married,Female,1966-09-30,,2026-01-05
584115552301,21402,AW00021402,Kevin King,Married,Male,1961-12-25,Australia,2026-01-05
584115552302,22265,AW00022265,Jeremiah Sanchez,Married,Male,,Canada,2026-01-05
584115552303,22322,AW00022322,Roger Zhao,Single,Male,,France,2026-01-05
584115552304,22599,AW00022599,Philip Gill,Married,Male,,United Kingdom,2026-01-05
584115552305,22688,AW00022688,Seth Perez,Single,Male,,Germany,2026-01-05
584115552306,22711,AW00022711,Isaiah Hernandez,Single,Male,,Germany,2026-01-05
584115552307,23130,AW00023130,Lauren Russell,Single,Female,,United States,2026-01-05
584115552308,23339,AW00023339,Zoe Reed,Single,Female,,United States,2026-01-05
584115552309,23578,AW00023578,Eric Lal,Married,Male,,United States,2026-01-05
584115552310,23592,AW00023592,Joseph Jackson,Single,Male,,Canada,2026-01-05
584115552311,23731,AW00023731,Jose Thompson,Married,Male,,Canada,2026-01-05
584115552312,24050,AW00024050,Clarence Nath,Single,Male,,United Kingdom,2026-01-05
584115552313,24316,AW00024316,Rachel Diaz,Single,Female,,United States,2026-01-05
584115552314,24384,AW00024384,Kenneth Pal,Married,Male,,France,2026-01-05
584115552315,24744,AW00024744,Brendan Yuan,Married,Male,,Canada,2026-01-05
584115552316,24824,AW00024824,Alexandria Wood,Single,Female,,Canada,2026-01-05
584115552317,24895,AW00024895,Dalton Henderson,Married,Male,,Australia,2026-01-05
584115552318,24970,AW00024970,Blake Wright,Married,Male,,United States,2026-01-05
584115552319,25270,AW00025270,Gloria Diaz,Married,Female,,Australia,2026-01-05
584115552320,25922,AW00025922,Veronica Malhotra,Single,Female,,Australia,2026-01-14
584115552321,26350,AW00026350,Gabrielle King,Married,Female,,Canada,2026-01-14
584115552322,26423,AW00026423,Hector Gutierrez,Single,Male,,Australia,2026-01-14
584115552323,27081,AW00027081,Jason Ross,Married,Male,,United States,2026-01-14
584115552324,27275,AW00027275,Aidan Powell,Married,Male,,United States,2026-01-14
584115552325,27670,AW00027670,Kayla Long,Single,Female,,United States,2026-01-25
584115552326,28301,AW00028301,Jasmine Long,Single,Female,,United States,2026-01-25
584115552327,28612,AW00028612,Gabriel Roberts,Single,Male,,United States,2026-01-25
584115552328,29120,AW00029120,Kaitlyn Brown,Single,Female,,Australia,2026-01-25
584115552329,29164,AW00029164,Jennifer James,Married,Female,,United States,2026-01-25
584115552330,29228,AW00029228,Courtney Campbell,Single,Female,,United States,2026-01-25
592705486848,11284,AW00011284,Theresa Serrano,Married,Female,1967-09-24,United States,2025-10-08
592705486849,11421,AW00011421,Amy Sun,Married,Female,1952-01-16,Germany,2025-10-08
592705486850,11529,AW00011529,Austin Bryant,Married,Male,1963-05-16,United States,2025-10-08
592705486851,11670,AW00011670,Jacqueline Perry,Single,Female,1973-04-15,United States,2025-10-08
592705486852,11761,AW00011761,Edgar Mehta,Single,Male,1972-10-16,Australia,2025-10-08
592705486853,11924,AW00011924,Ian Long,Single,Male,1985-04-23,United States,2025-10-08
592705486854,12262,AW00012262,Morgan Sanchez,Married,Female,1965-11-19,United Kingdom,2025-10-08
592705486855,12268,AW00012268,Edwin Shan,Married,Male,1963-10-30,Germany,2025-10-08
592705486856,12288,AW00012288,Sara Brooks,Married,Female,1984-09-17,United Kingdom,2025-10-08
592705486857,12517,AW00012517,Alexa Watson,Single,Female,1983-02-22,Germany,2025-10-08
592705486858,12541,AW00012541,Jonathan Zhang,Married,Male,1968-04-02,France,2025-10-08
592705486859,12590,AW00012590,Mario Chander,Single,Male,1948-11-23,United Kingdom,2025-10-08
592705486860,12649,AW00012649,Omar Goel,Married,Male,1957-06-08,France,2025-10-08
592705486861,12667,AW00012667,Maria Wood,Married,Female,1982-05-22,Australia,2025-10-08
592705486862,12761,AW00012761,Alexandra Richardson,Single,Female,1971-09-01,United States,2025-10-12
592705486863,12984,AW00012984,Adam Young,Married,Male,1963-08-06,Canada,2025-10-12
592705486864,13083,AW00013083,Jordyn Butler,Single,Female,1978-08-26,United States,2025-10-12
